service_id,date,exception_type
"30_314998","20150508","1"
"30_314998","20150509","1"
"30_314998","20150511","1"
"30_314998","20150512","1"
"30_314998","20150513","1"
"30_314998","20150514","1"
"30_314998","20150515","1"
"30_314998","20150516","1"
"30_314998","20150518","1"
"30_314998","20150519","1"
"30_314998","20150520","1"
"30_314998","20150521","1"
"30_314998","20150522","1"
"30_314998","20150523","1"
"30_314998","20150525","1"
"30_314998","20150526","1"
"30_314998","20150527","1"
"30_314998","20150528","1"
"30_314998","20150529","1"
"30_314998","20150530","1"
"30_314998","20150601","1"
"30_314998","20150603","1"
"30_314998","20150604","1"
"30_314998","20150605","1"
"30_314998","20150606","1"
"30_314998","20150608","1"
"30_314998","20150609","1"
"30_314998","20150610","1"
"30_314998","20150611","1"
"30_314998","20150612","1"
"30_314998","20150613","1"
"30_314998","20150615","1"
"30_314998","20150616","1"
"30_314998","20150617","1"
"30_314998","20150618","1"
"30_314998","20150619","1"
"30_314998","20150620","1"
"30_314998","20150622","1"
"30_314998","20150623","1"
"30_314998","20150624","1"
"30_314998","20150625","1"
"30_314998","20150626","1"
"30_314998","20150627","1"
"30_314998","20150629","1"
"30_314998","20150630","1"
"30_314998","20150701","1"
"30_314998","20150702","1"
"30_314998","20150703","1"
"30_314998","20150704","1"
"30_314998","20150706","1"
"30_314998","20150707","1"
"30_314998","20150708","1"
"30_314998","20150709","1"
"30_314998","20150710","1"
"30_314998","20150711","1"
"30_314998","20150713","1"
"30_314998","20150714","1"
"30_314998","20150715","1"
"30_314998","20150716","1"
"30_314998","20150717","1"
"30_314998","20150718","1"
"30_314998","20150720","1"
"30_314998","20150721","1"
"30_314998","20150722","1"
"30_314998","20150723","1"
"30_314998","20150724","1"
"30_314998","20150725","1"
"30_314998","20150727","1"
"30_314998","20150728","1"
"30_314998","20150729","1"
"30_314998","20150730","1"
"30_314998","20150731","1"
"30_314998","20150801","1"
"30_314998","20150803","1"
"30_314998","20150804","1"
"30_314998","20150805","1"
"30_314998","20150806","1"
"30_314998","20150807","1"
"30_314998","20150808","1"
"30_314998","20150810","1"
"30_314998","20150811","1"
"30_314998","20150812","1"
"30_314998","20150813","1"
"30_314998","20150814","1"
"30_314998","20150817","1"
"30_314998","20150818","1"
"30_314998","20150819","1"
"30_314998","20150820","1"
"30_314998","20150821","1"
"30_314998","20150822","1"
"30_314998","20150824","1"
"30_314998","20150825","1"
"30_314998","20150826","1"
"30_314998","20150827","1"
"30_314998","20150828","1"
"30_314998","20150829","1"
"30_314998","20150831","1"
"30_314998","20150901","1"
"30_314998","20150902","1"
"30_314998","20150903","1"
"30_314998","20150904","1"
"30_314998","20150905","1"
"30_314998","20150907","1"
"30_314998","20150908","1"
"30_314998","20150909","1"
"30_314998","20150910","1"
"30_314998","20150911","1"
"30_314998","20150912","1"
"30_314998","20150914","1"
"30_314998","20150915","1"
"30_314998","20150916","1"
"30_314998","20150917","1"
"30_314998","20150918","1"
"30_314998","20150919","1"
"30_314998","20150921","1"
"30_314998","20150922","1"
"30_314998","20150923","1"
"30_314998","20150924","1"
"30_314998","20150925","1"
"30_314998","20150926","1"
"30_314998","20150928","1"
"30_314998","20150929","1"
"30_314998","20150930","1"
"30_314998","20151001","1"
"30_314998","20151002","1"
"30_314998","20151003","1"
"30_314998","20151005","1"
"30_314998","20151006","1"
"30_314998","20151007","1"
"30_314998","20151008","1"
"30_314998","20151009","1"
"30_314998","20151010","1"
"30_314998","20151012","1"
"30_314998","20151013","1"
"30_314998","20151014","1"
"30_314998","20151015","1"
"30_314998","20151016","1"
"30_314998","20151017","1"
"30_314998","20151019","1"
"30_314998","20151020","1"
"30_314998","20151021","1"
"30_314998","20151022","1"
"30_314998","20151023","1"
"30_314998","20151024","1"
"30_314998","20151026","1"
"30_314998","20151027","1"
"30_314998","20151028","1"
"30_314998","20151029","1"
"30_314998","20151030","1"
"30_314998","20151031","1"
"30_314998","20151102","1"
"30_314998","20151103","1"
"30_314998","20151104","1"
"30_314998","20151105","1"
"30_314998","20151106","1"
"30_314998","20151107","1"
"30_314998","20151109","1"
"30_314998","20151110","1"
"30_314998","20151111","1"
"30_314998","20151112","1"
"30_314998","20151113","1"
"30_314998","20151114","1"
"30_314998","20151116","1"
"30_314998","20151117","1"
"30_314998","20151118","1"
"30_314998","20151119","1"
"30_314998","20151120","1"
"30_314998","20151121","1"
"30_314998","20151123","1"
"30_314998","20151124","1"
"30_314998","20151125","1"
"30_314998","20151126","1"
"30_314998","20151127","1"
"30_314998","20151128","1"
"30_314998","20151130","1"
"30_314998","20151201","1"
"30_314998","20151202","1"
"30_314998","20151203","1"
"30_314998","20151204","1"
"30_314998","20151205","1"
"30_314998","20151207","1"
"30_314998","20151209","1"
"30_314998","20151210","1"
"30_314998","20151211","1"
"30_314998","20151212","1"
"30_314998","20151214","1"
"30_314998","20151215","1"
"30_314998","20151216","1"
"30_314998","20151217","1"
"30_314998","20151218","1"
"30_314998","20151219","1"
"30_314998","20151221","1"
"30_314998","20151222","1"
"30_314998","20151223","1"
"30_314998","20151228","1"
"30_314998","20151229","1"
"30_314998","20151230","1"
"30_315031","20141210","1"
"30_315031","20141211","1"
"30_315031","20141212","1"
"30_315031","20141213","1"
"30_315031","20141215","1"
"30_315031","20141216","1"
"30_315031","20141217","1"
"30_315031","20141218","1"
"30_315031","20141219","1"
"30_315031","20141220","1"
"30_315031","20141222","1"
"30_315031","20141223","1"
"30_315031","20141227","1"
"30_315031","20141229","1"
"30_315031","20141230","1"
"30_315031","20150102","1"
"30_315031","20150103","1"
"30_315031","20150105","1"
"30_315031","20150107","1"
"30_315031","20150108","1"
"30_315031","20150109","1"
"30_315031","20150110","1"
"30_315031","20150112","1"
"30_315031","20150113","1"
"30_315031","20150114","1"
"30_315031","20150115","1"
"30_315031","20150116","1"
"30_315031","20150117","1"
"30_315031","20150119","1"
"30_315031","20150120","1"
"30_315031","20150121","1"
"30_315031","20150122","1"
"30_315031","20150123","1"
"30_315031","20150124","1"
"30_315031","20150126","1"
"30_315031","20150127","1"
"30_315031","20150128","1"
"30_315031","20150129","1"
"30_315031","20150130","1"
"30_315031","20150131","1"
"30_315031","20150202","1"
"30_315031","20150203","1"
"30_315031","20150204","1"
"30_315031","20150205","1"
"30_315031","20150206","1"
"30_315031","20150207","1"
"30_315031","20150209","1"
"30_315031","20150210","1"
"30_315031","20150211","1"
"30_315031","20150212","1"
"30_315031","20150213","1"
"30_315031","20150214","1"
"30_315031","20150216","1"
"30_315031","20150217","1"
"30_315031","20150218","1"
"30_315031","20150219","1"
"30_315031","20150220","1"
"30_315031","20150221","1"
"30_315031","20150223","1"
"30_315031","20150224","1"
"30_315031","20150225","1"
"30_315031","20150226","1"
"30_315031","20150227","1"
"30_315031","20150228","1"
"30_315031","20150302","1"
"30_315031","20150303","1"
"30_315031","20150304","1"
"30_315031","20150305","1"
"30_315031","20150306","1"
"30_315031","20150307","1"
"30_315031","20150309","1"
"30_315031","20150310","1"
"30_315031","20150311","1"
"30_315031","20150312","1"
"30_315031","20150313","1"
"30_315031","20150314","1"
"30_315031","20150316","1"
"30_315031","20150317","1"
"30_315031","20150318","1"
"30_315031","20150319","1"
"30_315031","20150320","1"
"30_315031","20150321","1"
"30_315031","20150323","1"
"30_315031","20150324","1"
"30_315031","20150325","1"
"30_315031","20150326","1"
"30_315031","20150327","1"
"30_315031","20150328","1"
"30_315031","20150330","1"
"30_315031","20150331","1"
"30_315031","20150401","1"
"30_315031","20150402","1"
"30_315031","20150403","1"
"30_315031","20150404","1"
"30_315031","20150407","1"
"30_315031","20150408","1"
"30_315031","20150409","1"
"30_315031","20150410","1"
"30_315031","20150411","1"
"30_315031","20150413","1"
"30_315031","20150414","1"
"30_315031","20150415","1"
"30_315031","20150416","1"
"30_315031","20150417","1"
"30_315031","20150418","1"
"30_315031","20150420","1"
"30_315031","20150421","1"
"30_315031","20150422","1"
"30_315031","20150423","1"
"30_315031","20150424","1"
"30_315031","20150427","1"
"30_315031","20150428","1"
"30_315031","20150429","1"
"30_315031","20150430","1"
"30_315031","20150502","1"
"30_315031","20150504","1"
"30_315031","20150505","1"
"30_315031","20150506","1"
"30_315031","20150507","1"
"30_315031","20150508","1"
"30_315031","20150509","1"
"30_315031","20150511","1"
"30_315031","20150512","1"
"30_315031","20150513","1"
"30_315031","20150514","1"
"30_315031","20150515","1"
"30_315031","20150516","1"
"30_315031","20150518","1"
"30_315031","20150519","1"
"30_315031","20150520","1"
"30_315031","20150521","1"
"30_315031","20150522","1"
"30_315031","20150523","1"
"30_315031","20150525","1"
"30_315031","20150526","1"
"30_315031","20150527","1"
"30_315031","20150528","1"
"30_315031","20150529","1"
"30_315031","20150530","1"
"30_315031","20150601","1"
"30_315031","20150603","1"
"30_315031","20150604","1"
"30_315031","20150605","1"
"30_315031","20150606","1"
"30_315031","20150608","1"
"30_315031","20150609","1"
"30_315031","20150610","1"
"30_315031","20150611","1"
"30_315031","20150612","1"
"30_315031","20150613","1"
"30_315031","20150615","1"
"30_315031","20150616","1"
"30_315031","20150617","1"
"30_315031","20150618","1"
"30_315031","20150619","1"
"30_315031","20150620","1"
"30_315031","20150622","1"
"30_315031","20150623","1"
"30_315031","20150624","1"
"30_315031","20150625","1"
"30_315031","20150626","1"
"30_315031","20150627","1"
"30_315031","20150629","1"
"30_315031","20150630","1"
"30_315031","20150701","1"
"30_315031","20150702","1"
"30_315031","20150703","1"
"30_315031","20150704","1"
"30_315031","20150706","1"
"30_315031","20150707","1"
"30_315031","20150708","1"
"30_315031","20150709","1"
"30_315031","20150710","1"
"30_315031","20150711","1"
"30_315031","20150713","1"
"30_315031","20150714","1"
"30_315031","20150715","1"
"30_315031","20150716","1"
"30_315031","20150717","1"
"30_315031","20150718","1"
"30_315031","20150720","1"
"30_315031","20150721","1"
"30_315031","20150722","1"
"30_315031","20150723","1"
"30_315031","20150724","1"
"30_315031","20150725","1"
"30_315031","20150727","1"
"30_315031","20150728","1"
"30_315031","20150729","1"
"30_315031","20150730","1"
"30_315031","20150731","1"
"30_315031","20150801","1"
"30_315031","20150803","1"
"30_315031","20150804","1"
"30_315031","20150805","1"
"30_315031","20150806","1"
"30_315031","20150807","1"
"30_315031","20150808","1"
"30_315031","20150810","1"
"30_315031","20150811","1"
"30_315031","20150812","1"
"30_315031","20150813","1"
"30_315031","20150814","1"
"30_315031","20150817","1"
"30_315031","20150818","1"
"30_315031","20150819","1"
"30_315031","20150820","1"
"30_315031","20150821","1"
"30_315031","20150822","1"
"30_315031","20150824","1"
"30_315031","20150825","1"
"30_315031","20150826","1"
"30_315031","20150827","1"
"30_315031","20150828","1"
"30_315031","20150829","1"
"30_315031","20150831","1"
"30_315031","20150901","1"
"30_315031","20150902","1"
"30_315031","20150903","1"
"30_315031","20150904","1"
"30_315031","20150905","1"
"30_315031","20150907","1"
"30_315031","20150908","1"
"30_315031","20150909","1"
"30_315031","20150910","1"
"30_315031","20150911","1"
"30_315031","20150912","1"
"30_315031","20150914","1"
"30_315031","20150915","1"
"30_315031","20150916","1"
"30_315031","20150917","1"
"30_315031","20150918","1"
"30_315031","20150919","1"
"30_315031","20150921","1"
"30_315031","20150922","1"
"30_315031","20150923","1"
"30_315031","20150924","1"
"30_315031","20150925","1"
"30_315031","20150926","1"
"30_315031","20150928","1"
"30_315031","20150929","1"
"30_315031","20150930","1"
"30_315031","20151001","1"
"30_315031","20151002","1"
"30_315031","20151003","1"
"30_315031","20151005","1"
"30_315031","20151006","1"
"30_315031","20151007","1"
"30_315031","20151008","1"
"30_315031","20151009","1"
"30_315031","20151010","1"
"30_315031","20151012","1"
"30_315031","20151013","1"
"30_315031","20151014","1"
"30_315031","20151015","1"
"30_315031","20151016","1"
"30_315031","20151017","1"
"30_315031","20151019","1"
"30_315031","20151020","1"
"30_315031","20151021","1"
"30_315031","20151022","1"
"30_315031","20151023","1"
"30_315031","20151024","1"
"30_315031","20151026","1"
"30_315031","20151027","1"
"30_315031","20151028","1"
"30_315031","20151029","1"
"30_315031","20151030","1"
"30_315031","20151031","1"
"30_315031","20151102","1"
"30_315031","20151103","1"
"30_315031","20151104","1"
"30_315031","20151105","1"
"30_315031","20151106","1"
"30_315031","20151107","1"
"30_315031","20151109","1"
"30_315031","20151110","1"
"30_315031","20151111","1"
"30_315031","20151112","1"
"30_315031","20151113","1"
"30_315031","20151114","1"
"30_315031","20151116","1"
"30_315031","20151117","1"
"30_315031","20151118","1"
"30_315031","20151119","1"
"30_315031","20151120","1"
"30_315031","20151121","1"
"30_315031","20151123","1"
"30_315031","20151124","1"
"30_315031","20151125","1"
"30_315031","20151126","1"
"30_315031","20151127","1"
"30_315031","20151128","1"
"30_315031","20151130","1"
"30_315031","20151201","1"
"30_315031","20151202","1"
"30_315031","20151203","1"
"30_315031","20151204","1"
"30_315031","20151205","1"
"30_315031","20151207","1"
"30_315031","20151209","1"
"30_315031","20151210","1"
"30_315031","20151211","1"
"30_315031","20151212","1"
"30_315031","20151214","1"
"30_315031","20151215","1"
"30_315031","20151216","1"
"30_315031","20151217","1"
"30_315031","20151218","1"
"30_315031","20151219","1"
"30_315031","20151221","1"
"30_315031","20151222","1"
"30_315031","20151223","1"
"30_315031","20151228","1"
"30_315031","20151229","1"
"30_315031","20151230","1"
"30_315032","20141214","1"
"30_315032","20141221","1"
"30_315032","20141226","1"
"30_315032","20141228","1"
"30_315032","20150104","1"
"30_315032","20150106","1"
"30_315032","20150111","1"
"30_315032","20150118","1"
"30_315032","20150125","1"
"30_315032","20150201","1"
"30_315032","20150208","1"
"30_315032","20150215","1"
"30_315032","20150222","1"
"30_315032","20150301","1"
"30_315032","20150308","1"
"30_315032","20150315","1"
"30_315032","20150322","1"
"30_315032","20150329","1"
"30_315032","20150406","1"
"30_315032","20150412","1"
"30_315032","20150419","1"
"30_315032","20150425","1"
"30_315032","20150426","1"
"30_315032","20150501","1"
"30_315032","20150503","1"
"30_315032","20150510","1"
"30_315032","20150517","1"
"30_315032","20150524","1"
"30_315032","20150531","1"
"30_315032","20150602","1"
"30_315032","20150607","1"
"30_315032","20150614","1"
"30_315032","20150621","1"
"30_315032","20150628","1"
"30_315032","20150705","1"
"30_315032","20150712","1"
"30_315032","20150719","1"
"30_315032","20150726","1"
"30_315032","20150802","1"
"30_315032","20150809","1"
"30_315032","20150815","1"
"30_315032","20150816","1"
"30_315032","20150823","1"
"30_315032","20150830","1"
"30_315032","20150906","1"
"30_315032","20150913","1"
"30_315032","20150920","1"
"30_315032","20150927","1"
"30_315032","20151004","1"
"30_315032","20151011","1"
"30_315032","20151018","1"
"30_315032","20151025","1"
"30_315032","20151101","1"
"30_315032","20151108","1"
"30_315032","20151115","1"
"30_315032","20151122","1"
"30_315032","20151129","1"
"30_315032","20151206","1"
"30_315032","20151208","1"
"30_315032","20151213","1"
"30_315032","20151220","1"
"30_315032","20151226","1"
"30_315032","20151227","1"
"30_315061","20141210","1"
"30_315061","20141211","1"
"30_315061","20141212","1"
"30_315061","20141213","1"
"30_315061","20141215","1"
"30_315061","20141216","1"
"30_315061","20141217","1"
"30_315061","20141218","1"
"30_315061","20141219","1"
"30_315061","20141220","1"
"30_315061","20150108","1"
"30_315061","20150109","1"
"30_315061","20150110","1"
"30_315061","20150112","1"
"30_315061","20150113","1"
"30_315061","20150114","1"
"30_315061","20150115","1"
"30_315061","20150116","1"
"30_315061","20150117","1"
"30_315061","20150119","1"
"30_315061","20150120","1"
"30_315061","20150121","1"
"30_315061","20150122","1"
"30_315061","20150123","1"
"30_315061","20150124","1"
"30_315061","20150126","1"
"30_315061","20150127","1"
"30_315061","20150128","1"
"30_315061","20150129","1"
"30_315061","20150130","1"
"30_315061","20150131","1"
"30_315061","20150202","1"
"30_315061","20150203","1"
"30_315061","20150204","1"
"30_315061","20150205","1"
"30_315061","20150206","1"
"30_315061","20150207","1"
"30_315061","20150209","1"
"30_315061","20150210","1"
"30_315061","20150211","1"
"30_315061","20150212","1"
"30_315061","20150213","1"
"30_315061","20150214","1"
"30_315061","20150216","1"
"30_315061","20150218","1"
"30_315061","20150219","1"
"30_315061","20150220","1"
"30_315061","20150221","1"
"30_315061","20150223","1"
"30_315061","20150224","1"
"30_315061","20150225","1"
"30_315061","20150226","1"
"30_315061","20150227","1"
"30_315061","20150228","1"
"30_315061","20150302","1"
"30_315061","20150303","1"
"30_315061","20150304","1"
"30_315061","20150305","1"
"30_315061","20150306","1"
"30_315061","20150307","1"
"30_315061","20150309","1"
"30_315061","20150310","1"
"30_315061","20150311","1"
"30_315061","20150312","1"
"30_315061","20150313","1"
"30_315061","20150314","1"
"30_315061","20150316","1"
"30_315061","20150317","1"
"30_315061","20150318","1"
"30_315061","20150319","1"
"30_315061","20150320","1"
"30_315061","20150321","1"
"30_315061","20150323","1"
"30_315061","20150324","1"
"30_315061","20150325","1"
"30_315061","20150326","1"
"30_315061","20150327","1"
"30_315061","20150328","1"
"30_315061","20150330","1"
"30_315061","20150331","1"
"30_315061","20150401","1"
"30_315061","20150408","1"
"30_315061","20150409","1"
"30_315061","20150410","1"
"30_315061","20150411","1"
"30_315061","20150413","1"
"30_315061","20150414","1"
"30_315061","20150415","1"
"30_315061","20150416","1"
"30_315061","20150417","1"
"30_315061","20150418","1"
"30_315061","20150420","1"
"30_315061","20150421","1"
"30_315061","20150422","1"
"30_315061","20150423","1"
"30_315061","20150424","1"
"30_315061","20150427","1"
"30_315061","20150428","1"
"30_315061","20150429","1"
"30_315061","20150430","1"
"30_315061","20150502","1"
"30_315061","20150504","1"
"30_315061","20150505","1"
"30_315061","20150506","1"
"30_315061","20150507","1"
"30_315061","20150508","1"
"30_315061","20150509","1"
"30_315061","20150511","1"
"30_315061","20150512","1"
"30_315061","20150513","1"
"30_315061","20150514","1"
"30_315061","20150515","1"
"30_315061","20150516","1"
"30_315061","20150518","1"
"30_315061","20150519","1"
"30_315061","20150520","1"
"30_315061","20150521","1"
"30_315061","20150522","1"
"30_315061","20150523","1"
"30_315061","20150525","1"
"30_315061","20150526","1"
"30_315061","20150527","1"
"30_315061","20150528","1"
"30_315061","20150529","1"
"30_315061","20150530","1"
"30_315061","20150601","1"
"30_315061","20150603","1"
"30_315061","20150604","1"
"30_315061","20150605","1"
"30_315061","20150606","1"
"30_315061","20150608","1"
"30_315061","20150609","1"
"30_315061","20150610","1"
"30_315061","20150914","1"
"30_315061","20150915","1"
"30_315061","20150916","1"
"30_315061","20150917","1"
"30_315061","20150918","1"
"30_315061","20150919","1"
"30_315061","20150921","1"
"30_315061","20150922","1"
"30_315061","20150923","1"
"30_315061","20150924","1"
"30_315061","20150925","1"
"30_315061","20150926","1"
"30_315061","20150928","1"
"30_315061","20150929","1"
"30_315061","20150930","1"
"30_315061","20151001","1"
"30_315061","20151002","1"
"30_315061","20151003","1"
"30_315061","20151005","1"
"30_315061","20151006","1"
"30_315061","20151007","1"
"30_315061","20151008","1"
"30_315061","20151009","1"
"30_315061","20151010","1"
"30_315061","20151012","1"
"30_315061","20151013","1"
"30_315061","20151014","1"
"30_315061","20151015","1"
"30_315061","20151016","1"
"30_315061","20151017","1"
"30_315061","20151019","1"
"30_315061","20151020","1"
"30_315061","20151021","1"
"30_315061","20151022","1"
"30_315061","20151023","1"
"30_315061","20151024","1"
"30_315061","20151026","1"
"30_315061","20151027","1"
"30_315061","20151028","1"
"30_315061","20151029","1"
"30_315061","20151030","1"
"30_315061","20151031","1"
"30_315061","20151102","1"
"30_315061","20151103","1"
"30_315061","20151104","1"
"30_315061","20151105","1"
"30_315061","20151106","1"
"30_315061","20151107","1"
"30_315061","20151109","1"
"30_315061","20151110","1"
"30_315061","20151111","1"
"30_315061","20151112","1"
"30_315061","20151113","1"
"30_315061","20151114","1"
"30_315061","20151116","1"
"30_315061","20151117","1"
"30_315061","20151118","1"
"30_315061","20151119","1"
"30_315061","20151120","1"
"30_315061","20151121","1"
"30_315061","20151123","1"
"30_315061","20151124","1"
"30_315061","20151125","1"
"30_315061","20151126","1"
"30_315061","20151127","1"
"30_315061","20151128","1"
"30_315061","20151130","1"
"30_315061","20151201","1"
"30_315061","20151202","1"
"30_315061","20151203","1"
"30_315061","20151204","1"
"30_315061","20151205","1"
"30_315061","20151207","1"
"30_315061","20151209","1"
"30_315061","20151210","1"
"30_315061","20151211","1"
"30_315061","20151212","1"
"30_315061","20151214","1"
"30_315061","20151215","1"
"30_315061","20151216","1"
"30_315061","20151217","1"
"30_315061","20151218","1"
"30_315061","20151219","1"
"30_315061","20151221","1"
"30_315072","20141222","1"
"30_315072","20141223","1"
"30_315072","20141227","1"
"30_315072","20141229","1"
"30_315072","20141230","1"
"30_315072","20150102","1"
"30_315072","20150103","1"
"30_315072","20150105","1"
"30_315072","20150107","1"
"30_315072","20150217","1"
"30_315072","20150402","1"
"30_315072","20150403","1"
"30_315072","20150404","1"
"30_315072","20150407","1"
"30_315072","20150611","1"
"30_315072","20150612","1"
"30_315072","20150613","1"
"30_315072","20150615","1"
"30_315072","20150616","1"
"30_315072","20150617","1"
"30_315072","20150618","1"
"30_315072","20150619","1"
"30_315072","20150620","1"
"30_315072","20150622","1"
"30_315072","20150623","1"
"30_315072","20150624","1"
"30_315072","20150625","1"
"30_315072","20150626","1"
"30_315072","20150627","1"
"30_315072","20150629","1"
"30_315072","20150630","1"
"30_315072","20150701","1"
"30_315072","20150702","1"
"30_315072","20150703","1"
"30_315072","20150704","1"
"30_315072","20150706","1"
"30_315072","20150707","1"
"30_315072","20150708","1"
"30_315072","20150709","1"
"30_315072","20150710","1"
"30_315072","20150711","1"
"30_315072","20150713","1"
"30_315072","20150714","1"
"30_315072","20150715","1"
"30_315072","20150716","1"
"30_315072","20150717","1"
"30_315072","20150718","1"
"30_315072","20150720","1"
"30_315072","20150721","1"
"30_315072","20150722","1"
"30_315072","20150723","1"
"30_315072","20150724","1"
"30_315072","20150725","1"
"30_315072","20150727","1"
"30_315072","20150728","1"
"30_315072","20150729","1"
"30_315072","20150730","1"
"30_315072","20150731","1"
"30_315072","20150801","1"
"30_315072","20150803","1"
"30_315072","20150804","1"
"30_315072","20150805","1"
"30_315072","20150806","1"
"30_315072","20150807","1"
"30_315072","20150808","1"
"30_315072","20150810","1"
"30_315072","20150811","1"
"30_315072","20150812","1"
"30_315072","20150813","1"
"30_315072","20150814","1"
"30_315072","20150817","1"
"30_315072","20150818","1"
"30_315072","20150819","1"
"30_315072","20150820","1"
"30_315072","20150821","1"
"30_315072","20150822","1"
"30_315072","20150824","1"
"30_315072","20150825","1"
"30_315072","20150826","1"
"30_315072","20150827","1"
"30_315072","20150828","1"
"30_315072","20150829","1"
"30_315072","20150831","1"
"30_315072","20150901","1"
"30_315072","20150902","1"
"30_315072","20150903","1"
"30_315072","20150904","1"
"30_315072","20150905","1"
"30_315072","20150907","1"
"30_315072","20150908","1"
"30_315072","20150909","1"
"30_315072","20150910","1"
"30_315072","20150911","1"
"30_315072","20150912","1"
"30_315072","20151222","1"
"30_315072","20151223","1"
"30_315072","20151228","1"
"30_315072","20151229","1"
"30_315072","20151230","1"
"30_315087","20141210","1"
"30_315087","20141211","1"
"30_315087","20141212","1"
"30_315087","20141215","1"
"30_315087","20141216","1"
"30_315087","20141217","1"
"30_315087","20141218","1"
"30_315087","20141219","1"
"30_315087","20141222","1"
"30_315087","20141223","1"
"30_315087","20141229","1"
"30_315087","20141230","1"
"30_315087","20150102","1"
"30_315087","20150105","1"
"30_315087","20150107","1"
"30_315087","20150108","1"
"30_315087","20150109","1"
"30_315087","20150112","1"
"30_315087","20150113","1"
"30_315087","20150114","1"
"30_315087","20150115","1"
"30_315087","20150116","1"
"30_315087","20150119","1"
"30_315087","20150120","1"
"30_315087","20150121","1"
"30_315087","20150122","1"
"30_315087","20150123","1"
"30_315087","20150126","1"
"30_315087","20150127","1"
"30_315087","20150128","1"
"30_315087","20150129","1"
"30_315087","20150130","1"
"30_315087","20150202","1"
"30_315087","20150203","1"
"30_315087","20150204","1"
"30_315087","20150205","1"
"30_315087","20150206","1"
"30_315087","20150209","1"
"30_315087","20150210","1"
"30_315087","20150211","1"
"30_315087","20150212","1"
"30_315087","20150213","1"
"30_315087","20150216","1"
"30_315087","20150217","1"
"30_315087","20150218","1"
"30_315087","20150219","1"
"30_315087","20150220","1"
"30_315087","20150223","1"
"30_315087","20150224","1"
"30_315087","20150225","1"
"30_315087","20150226","1"
"30_315087","20150227","1"
"30_315087","20150302","1"
"30_315087","20150303","1"
"30_315087","20150304","1"
"30_315087","20150305","1"
"30_315087","20150306","1"
"30_315087","20150309","1"
"30_315087","20150310","1"
"30_315087","20150311","1"
"30_315087","20150312","1"
"30_315087","20150313","1"
"30_315087","20150316","1"
"30_315087","20150317","1"
"30_315087","20150318","1"
"30_315087","20150319","1"
"30_315087","20150320","1"
"30_315087","20150323","1"
"30_315087","20150324","1"
"30_315087","20150325","1"
"30_315087","20150326","1"
"30_315087","20150327","1"
"30_315087","20150330","1"
"30_315087","20150331","1"
"30_315087","20150401","1"
"30_315087","20150402","1"
"30_315087","20150403","1"
"30_315087","20150407","1"
"30_315087","20150408","1"
"30_315087","20150409","1"
"30_315087","20150410","1"
"30_315087","20150413","1"
"30_315087","20150414","1"
"30_315087","20150415","1"
"30_315087","20150416","1"
"30_315087","20150417","1"
"30_315087","20150420","1"
"30_315087","20150421","1"
"30_315087","20150422","1"
"30_315087","20150423","1"
"30_315087","20150424","1"
"30_315087","20150427","1"
"30_315087","20150428","1"
"30_315087","20150429","1"
"30_315087","20150430","1"
"30_315087","20150504","1"
"30_315087","20150505","1"
"30_315087","20150506","1"
"30_315087","20150507","1"
"30_315087","20150508","1"
"30_315087","20150511","1"
"30_315087","20150512","1"
"30_315087","20150513","1"
"30_315087","20150514","1"
"30_315087","20150515","1"
"30_315087","20150518","1"
"30_315087","20150519","1"
"30_315087","20150520","1"
"30_315087","20150521","1"
"30_315087","20150522","1"
"30_315087","20150525","1"
"30_315087","20150526","1"
"30_315087","20150527","1"
"30_315087","20150528","1"
"30_315087","20150529","1"
"30_315087","20150601","1"
"30_315087","20150603","1"
"30_315087","20150604","1"
"30_315087","20150605","1"
"30_315087","20150608","1"
"30_315087","20150609","1"
"30_315087","20150610","1"
"30_315087","20150611","1"
"30_315087","20150612","1"
"30_315087","20150615","1"
"30_315087","20150616","1"
"30_315087","20150617","1"
"30_315087","20150618","1"
"30_315087","20150619","1"
"30_315087","20150622","1"
"30_315087","20150623","1"
"30_315087","20150624","1"
"30_315087","20150625","1"
"30_315087","20150626","1"
"30_315087","20150629","1"
"30_315087","20150630","1"
"30_315087","20150701","1"
"30_315087","20150702","1"
"30_315087","20150703","1"
"30_315087","20150706","1"
"30_315087","20150707","1"
"30_315087","20150708","1"
"30_315087","20150709","1"
"30_315087","20150710","1"
"30_315087","20150713","1"
"30_315087","20150714","1"
"30_315087","20150715","1"
"30_315087","20150716","1"
"30_315087","20150717","1"
"30_315087","20150720","1"
"30_315087","20150721","1"
"30_315087","20150722","1"
"30_315087","20150723","1"
"30_315087","20150724","1"
"30_315087","20150727","1"
"30_315087","20150728","1"
"30_315087","20150729","1"
"30_315087","20150730","1"
"30_315087","20150731","1"
"30_315087","20150901","1"
"30_315087","20150902","1"
"30_315087","20150903","1"
"30_315087","20150904","1"
"30_315087","20150907","1"
"30_315087","20150908","1"
"30_315087","20150909","1"
"30_315087","20150910","1"
"30_315087","20150911","1"
"30_315087","20150914","1"
"30_315087","20150915","1"
"30_315087","20150916","1"
"30_315087","20150917","1"
"30_315087","20150918","1"
"30_315087","20150921","1"
"30_315087","20150922","1"
"30_315087","20150923","1"
"30_315087","20150924","1"
"30_315087","20150925","1"
"30_315087","20150928","1"
"30_315087","20150929","1"
"30_315087","20150930","1"
"30_315087","20151001","1"
"30_315087","20151002","1"
"30_315087","20151005","1"
